[2025-09-05T05:57:34.200863+00:00] defaultLogger.INFO: Starting application integrity check [] {"url":"/churchcrm/api/background/timerjobs","remote_ip":"114.10.29.218","correlation_id":"68ba7bce310a5"}
[2025-09-05T05:57:34.246839+00:00] defaultLogger.WARNING: File hash mismatch: ChurchCRM/Bootstrapper.php. Expected: b7dbcde84c8aa54c70256b14b752355f381fe0c9; Got: c520a1da4487b6d2e98d5fa366e624e4b9e139f2 {"filename":"ChurchCRM/Bootstrapper.php","expectedHash":"b7dbcde84c8aa54c70256b14b752355f381fe0c9","actualHash":"c520a1da4487b6d2e98d5fa366e624e4b9e139f2"} {"url":"/churchcrm/api/background/timerjobs","remote_ip":"114.10.29.218","correlation_id":"68ba7bce310a5"}
[2025-09-05T06:19:13.532168+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.5370403090865278&name=/QueryList.php","remote_ip":"114.10.29.218","correlation_id":"68ba80e181ecf"}
[2025-09-05T06:19:15.989278+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7927752466742147&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba80e3f1888"}
[2025-09-05T06:19:27.703563+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7213864032357181&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba80efabc51"}
[2025-09-05T06:19:37.566855+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.20277722495150408&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba80f98a64e"}
[2025-09-05T06:20:16.576665+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.16602397199290952&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba81208cc9e"}
[2025-09-05T06:20:27.571879+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.5029806354808293&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba812b8b9ed"}
[2025-09-05T06:20:37.584311+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.30060044732776814&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba81358ea7d"}
[2025-09-05T06:21:16.587263+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6046956157060297&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba815c8f61b"}
[2025-09-05T06:21:27.550351+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.4810990408418818&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba8167865d5"}
[2025-09-05T06:21:37.578811+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.45571280070854236&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba81718d502"}
[2025-09-05T06:22:16.580318+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.45468220308894625&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba81988dae5"}
[2025-09-05T06:22:27.528711+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6548737717378904&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba81a38114d"}
[2025-09-05T06:22:37.563225+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.008342889369266526&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba81ad89821"}
[2025-09-05T06:23:17.729787+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.5121855054562227&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba81d5b22c1"}
[2025-09-05T06:23:27.560246+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.299994178233685&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba81df88c7d"}
[2025-09-05T06:23:37.549807+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.36304308962102594&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba81e9863b5"}
[2025-09-05T06:24:16.590117+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7527191898749708&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba82109012b"}
[2025-09-05T06:24:28.558052+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.5534551622239188&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba821c883ea"}
[2025-09-05T06:24:37.586682+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7286257615009971&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba82258f3c1"}
[2025-09-05T06:25:16.588418+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.8478277449753363&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba824c8fa88"}
[2025-09-05T06:25:29.568125+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.5486358763015594&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba82598ab43"}
[2025-09-05T06:25:38.541135+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.006185520386674637&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba8262841d6"}
[2025-09-05T06:26:17.586561+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.4466803576226638&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba82898f348"}
[2025-09-05T06:26:30.629111+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.989863274960892&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba82969997d"}
[2025-09-05T06:26:39.916609+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6674459063497812&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba829fdfc86"}
[2025-09-05T06:27:19.053878+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.634245995925527&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba82c70d27d"}
[2025-09-05T06:27:31.558145+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7823804288034825&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba82d388448"}
[2025-09-05T06:27:40.555430+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.4816808477186907&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba82dc879ac"}
[2025-09-05T06:28:19.612414+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9890921326316026&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba830395845"}
[2025-09-05T06:28:32.581572+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.4654003689244679&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba83108dfca"}
[2025-09-05T06:28:41.545385+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.21039699218483043&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba831985270"}
[2025-09-05T06:29:20.560653+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9179464232119063&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba834088e16"}
[2025-09-05T06:29:33.574227+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6916707821645094&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba834d8c318"}
[2025-09-05T06:29:42.534424+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7897025964815053&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba83568279e"}
[2025-09-05T06:30:21.650825+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.23636474240948302&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba837d9ee50"}
[2025-09-05T06:30:34.577532+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7692861570299077&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba838a8d004"}
[2025-09-05T06:30:43.570865+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.16730330378320435&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba83938b5f7"}
[2025-09-05T06:31:22.578409+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.15107702501791154&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba83ba8d370"}
[2025-09-05T06:31:35.565714+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.04839032591157022&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba83c78a1d8"}
[2025-09-05T06:31:44.546805+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.11307227428128763&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba83d0857fc"}
[2025-09-05T06:32:23.571138+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.37585991345766245&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba83f78b709"}
[2025-09-05T06:32:36.622347+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7772208519657559&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba840497f11"}
[2025-09-05T06:32:45.568308+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.26382046457645225&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba840d8abfa"}
[2025-09-05T06:33:24.548652+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9149921744400381&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba843485f34"}
[2025-09-05T06:33:37.595617+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9034724449104615&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba8441916a9"}
[2025-09-05T06:33:46.549502+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.274957787755714&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba844a86284"}
[2025-09-05T06:34:25.546632+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.021555848187500226&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba84718574e"}
[2025-09-05T06:34:38.683487+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.4648173261673353&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba847ea6de4"}
[2025-09-05T06:34:47.549410+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.09269059557219417&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba84878622a"}
[2025-09-05T06:35:26.553511+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9868347733736423&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba84ae87239"}
[2025-09-05T06:35:39.584906+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.3020639256064579&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba84bb8ecce"}
[2025-09-05T06:35:48.619185+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7211842431108776&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba84c4972b7"}
[2025-09-05T06:36:27.646296+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9682116578212538&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba84eb9dc9e"}
[2025-09-05T06:36:40.551820+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.3021702128195346&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba84f886b92"}
[2025-09-05T06:36:49.786744+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.21910388357801047&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba8501c013f"}
[2025-09-05T06:37:28.582667+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.3230580509669425&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba85288e411"}
[2025-09-05T06:37:41.562482+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.044888620939412704&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba853589538"}
[2025-09-05T06:37:50.559204+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.24641141277271417&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba853e8886b"}
[2025-09-05T06:38:27.532160+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.44945123287069677&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba856381ec6"}
[2025-09-05T06:38:29.564143+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6322785637785701&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba856589bb5"}
[2025-09-05T06:38:51.541503+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.2694489080340172&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba857b84345"}
[2025-09-05T06:39:28.540639+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.8542587322924725&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba85a083fe5"}
[2025-09-05T06:39:30.513533+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.49264318377260163&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba85a27d605"}
[2025-09-05T06:39:52.542840+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.3029592290418637&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba85b884892"}
[2025-09-05T06:40:29.544674+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.8839658852453831&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba85dd84fa7"}
[2025-09-05T06:40:31.522782+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9314002030015341&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba85df7fa24"}
[2025-09-05T06:40:53.534051+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.20287838327195262&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba85f582628"}
[2025-09-05T06:41:30.547410+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.3145944366451322&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba861a85a5a"}
[2025-09-05T06:41:32.525296+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.05450768657030591&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba861c803f6"}
[2025-09-05T06:41:54.542830+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.11618952633544577&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba863284874"}
[2025-09-05T06:42:31.546521+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.25220298130229557&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba8657856df"}
[2025-09-05T06:42:33.548158+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6199118482017125&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba865985d45"}
[2025-09-05T06:42:55.547381+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.18498349238198564&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba866f85a3d"}
[2025-09-05T06:43:32.546118+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6854780611509478&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba86948554c"}
[2025-09-05T06:43:34.506340+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7243401008466752&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba86967b9ea"}
[2025-09-05T06:43:56.515734+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.019036795118252403&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba86ac7de9c"}
[2025-09-05T06:44:33.667896+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.34716137834178196&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba86d1a3100"}
[2025-09-05T06:44:35.504049+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7972764874694798&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba86d37b0f7"}
[2025-09-05T06:44:57.550661+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9978982009685639&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba86e98670d"}
[2025-09-05T06:45:16.513659+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.003559524945401016&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba86fc7d681"}
[2025-09-05T06:45:27.571776+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6842611248415224&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba87078b986"}
[2025-09-05T06:45:37.516350+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.8110953811744129&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba87117e105"}
[2025-09-05T06:46:17.555571+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.045485708556247895&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba873987a3a"}
[2025-09-05T06:46:28.572677+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.307396736588739&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba87448bd0c"}
[2025-09-05T06:46:38.515161+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.8849676634865079&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba874e7dc5e"}
[2025-09-05T06:47:18.538750+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9485270947318099&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba877683883"}
[2025-09-05T06:47:29.510356+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.09360551388231597&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba87817c99b"}
[2025-09-05T06:47:39.622592+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.08943024081644835&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba878b98008"}
[2025-09-05T06:48:19.523412+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.5044370257909068&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba87b37fc9b"}
[2025-09-05T06:48:30.520479+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9801429080207774&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba87be7f126"}
[2025-09-05T06:48:40.504692+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.7495792263904196&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba87c87b37b"}
[2025-09-05T06:49:20.522637+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.45030987296167413&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba87f07f993"}
[2025-09-05T06:49:31.532675+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.0701677784870176&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba87fb820cb"}
[2025-09-05T06:49:41.538767+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.5784026668751224&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba880583897"}
[2025-09-05T06:50:21.528703+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6424827976678915&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba882d81146"}
[2025-09-05T06:50:32.496997+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6071488188795927&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba88387956b"}
[2025-09-05T06:50:42.519913+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.3360119452457566&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba88427eeef"}
[2025-09-05T06:51:22.531559+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.9348714614417688&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba886a81c6e"}
[2025-09-05T06:51:33.607074+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.4637507182205918&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba887594369"}
[2025-09-05T06:51:43.478745+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.12415788968516595&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba887f74e21"}
[2025-09-05T06:52:23.543821+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.4780552616785845&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba88a784c56"}
[2025-09-05T06:52:34.501592+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.15930614113762254&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba88b27a75f"}
[2025-09-05T06:52:44.468242+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.6299770961234574&name=/v2/calendar","remote_ip":"114.10.29.218","correlation_id":"68ba88bc7251a"}
[2025-09-05T06:53:24.518612+00:00] defaultLogger.INFO: Next upgrade step for 5.17.0 is : 5.18.0 [] {"url":"/churchcrm/api/background/page?token=0.11274940238041264&name=/v2/dashboard","remote_ip":"114.10.29.218","correlation_id":"68ba88e47e9da"}
